epoch,objective_loss,entropy_loss,overall_loss
0,9.758254070281982,nan,9.758254070281982
1,8.788466518402101,nan,8.788466518402101
2,8.441572521209721,nan,8.441572521209721
3,7.9777178726196265,nan,7.9777178726196265
4,7.768120456695556,nan,7.768120456695556
5,6.752487613677979,nan,6.752487613677979
6,6.477915126800538,nan,6.477915126800538
7,6.108128288269043,nan,6.108128288269043
8,7.648583209991454,nan,7.648583209991454
9,6.718935745239257,nan,6.718935745239257
10,6.258968229293825,nan,6.258968229293825
11,6.102247371673585,nan,6.102247371673585
12,7.562644729614258,nan,7.562644729614258
13,6.660257930755615,nan,6.660257930755615
14,6.277338449478151,nan,6.277338449478151
15,5.919516138076779,nan,5.919516138076779
16,7.5080115966796885,nan,7.5080115966796885
17,6.5429440860748285,nan,6.5429440860748285
18,6.2965151290893555,nan,6.2965151290893555
19,5.941195644378667,nan,5.941195644378667
