epoch,objective_loss,entropy_loss,overall_loss
0,12.960579984979812,nan,12.960579984979812
1,11.109634752077985,nan,11.109634752077985
2,10.438949723751595,nan,10.438949723751595
3,9.965085945660228,nan,9.965085945660228
4,9.591797504397135,nan,9.591797504397135
5,9.289442638394023,nan,9.289442638394023
6,9.047111804526745,nan,9.047111804526745
7,8.818056229094307,nan,8.818056229094307
8,8.560925526558073,nan,8.560925526558073
9,8.386644801277356,nan,8.386644801277356
10,8.200743991626702,nan,8.200743991626702
11,7.973502808670835,nan,7.973502808670835
12,7.780061097268779,nan,7.780061097268779
13,7.653465292597946,nan,7.653465292597946
14,7.49387540944976,nan,7.49387540944976
15,7.374818916050407,nan,7.374818916050407
16,7.168059107024537,nan,7.168059107024537
17,7.020654400414219,nan,7.020654400414219
18,6.947200254706502,nan,6.947200254706502
19,6.768598264170164,nan,6.768598264170164
20,6.598473966807659,nan,6.598473966807659
21,6.479166299959019,nan,6.479166299959019
22,6.398865854972117,nan,6.398865854972117
23,6.282832456572967,nan,6.282832456572967
24,6.104407080972422,nan,6.104407080972422
25,5.970786777069488,nan,5.970786777069488
26,5.883888834389367,nan,5.883888834389367
27,5.787143749905369,nan,5.787143749905369
28,5.612486368568647,nan,5.612486368568647
29,5.530985719864769,nan,5.530985719864769
30,5.401750582610004,nan,5.401750582610004
31,5.316057560932294,nan,5.316057560932294
32,5.153827616723922,nan,5.153827616723922
33,5.076115046018436,nan,5.076115046018436
34,5.005908173605798,nan,5.005908173605798
35,4.938122363351444,nan,4.938122363351444
36,4.755680421277246,nan,4.755680421277246
37,4.69446676924626,nan,4.69446676924626
38,4.613745147649603,nan,4.613745147649603
39,4.506477696285971,nan,4.506477696285971
40,4.404490318251441,nan,4.404490318251441
41,4.327650366791812,nan,4.327650366791812
