epoch,objective_loss,entropy_loss,overall_loss
0,8.618739761372721,nan,8.618739761372721
1,7.461083679602889,nan,7.461083679602889
2,7.148765601809064,nan,7.148765601809064
3,6.820467604531182,nan,6.820467604531182
4,6.707753429967889,nan,6.707753429967889
5,5.960727735801976,nan,5.960727735801976
6,5.583616848345157,nan,5.583616848345157
7,5.326966377793169,nan,5.326966377793169
8,6.429608620033063,nan,6.429608620033063
9,5.763843352201753,nan,5.763843352201753
10,5.413085441740732,nan,5.413085441740732
11,5.267953117057758,nan,5.267953117057758
12,6.348685211605497,nan,6.348685211605497
13,5.636000624409426,nan,5.636000624409426
14,5.226847879470339,nan,5.226847879470339
15,5.080487281557113,nan,5.080487281557113
16,6.274096271979118,nan,6.274096271979118
17,5.657300443245622,nan,5.657300443245622
18,5.298452971473574,nan,5.298452971473574
19,5.129529423183865,nan,5.129529423183865
