epoch,objective_loss,entropy_loss,overall_loss
0,7.374242030398946,nan,7.374242030398946
1,6.354655997853882,nan,6.354655997853882
2,5.9071953598882105,nan,5.9071953598882105
3,5.551890097873313,nan,5.551890097873313
4,6.320795243894548,nan,6.320795243894548
5,4.782456048777403,nan,4.782456048777403
6,4.579571670209856,nan,4.579571670209856
7,4.2477703564603555,nan,4.2477703564603555
8,5.821700089414355,nan,5.821700089414355
9,4.688295162899393,nan,4.688295162899393
10,4.557389910791961,nan,4.557389910791961
11,4.067374978266969,nan,4.067374978266969
12,5.824042410917683,nan,5.824042410917683
13,4.756142646494046,nan,4.756142646494046
14,4.371380567550658,nan,4.371380567550658
15,4.150419879967058,nan,4.150419879967058
16,5.860567915607506,nan,5.860567915607506
17,4.733805495248713,nan,4.733805495248713
18,4.505873764064948,nan,4.505873764064948
19,4.275043383450575,nan,4.275043383450575
