epoch,objective_loss,entropy_loss,overall_loss
0,9.056047202675202,nan,9.056047202675202
1,7.7219297415131996,nan,7.7219297415131996
2,6.9914336979009555,nan,6.9914336979009555
3,6.482860873459251,nan,6.482860873459251
4,7.6408165852735,nan,7.6408165852735
5,6.6042687361407415,nan,6.6042687361407415
6,6.117181408936812,nan,6.117181408936812
7,5.953873376178136,nan,5.953873376178136
8,7.409532522699633,nan,7.409532522699633
9,6.449285229300239,nan,6.449285229300239
10,6.058688795490629,nan,6.058688795490629
11,5.70208806596744,nan,5.70208806596744
12,7.3204089577790254,nan,7.3204089577790254
13,6.3973892008423014,nan,6.3973892008423014
14,5.932993369497311,nan,5.932993369497311
15,5.503075283803761,nan,5.503075283803761
16,7.549676653685846,nan,7.549676653685846
17,6.452751912888449,nan,6.452751912888449
18,5.868161288036665,nan,5.868161288036665
19,5.6398556581728,nan,5.6398556581728
20,7.617386576476369,nan,7.617386576476369
21,6.22124172320032,nan,6.22124172320032
22,5.969511115626925,nan,5.969511115626925
23,5.554245107492822,nan,5.554245107492822
