epoch,batch,layer_name,val_mean,val_max,grad_mean,grad_max,loss
0,0,features.0.weight,-0.0,0.87,-0.0,0.0,0.05
0,0,features.1.weight,0.22,0.42,-0.0,0.0,0.05
0,0,features.1.bias,0.17,1.07,0.0,0.0,0.05
0,0,features.4.0.conv1.weight,-0.01,0.37,-0.0,0.0,0.05
0,0,features.4.0.bn1.weight,0.18,0.42,-0.0,0.0,0.05
0,0,features.4.0.bn1.bias,0.01,0.49,-0.0,0.0,0.05
0,0,features.4.0.conv2.weight,0.0,0.38,0.0,0.0,0.05
0,0,features.4.0.bn2.weight,0.15,0.23,0.0,0.0,0.05
0,0,features.4.0.bn2.bias,0.07,0.51,0.0,0.0,0.05
0,0,features.4.0.conv3.weight,0.0,0.27,-0.0,0.0,0.05
0,0,features.4.0.bn3.weight,0.1,0.38,-0.0,0.0,0.05
0,0,features.4.0.bn3.bias,0.03,0.24,-0.0,0.0,0.05
0,0,features.4.0.downsample.0.weight,-0.0,0.83,0.0,0.0,0.05
0,0,features.4.0.downsample.1.weight,0.19,0.54,-0.0,0.0,0.05
0,0,features.4.0.downsample.1.bias,0.03,0.24,-0.0,0.0,0.05
0,0,features.4.1.conv1.weight,0.0,0.23,-0.0,0.0,0.05
0,0,features.4.1.bn1.weight,0.07,0.27,-0.0,0.0,0.05
0,0,features.4.1.bn1.bias,-0.02,0.4,0.0,0.0,0.05
0,0,features.4.1.conv2.weight,-0.0,0.48,0.0,0.0,0.05
0,0,features.4.1.bn2.weight,0.08,0.27,0.0,0.0,0.05
0,0,features.4.1.bn2.bias,-0.02,0.38,0.0,0.0,0.05
0,0,features.4.1.conv3.weight,-0.0,0.23,-0.0,0.0,0.05
0,0,features.4.1.bn3.weight,0.03,0.29,0.0,0.0,0.05
0,0,features.4.1.bn3.bias,0.0,0.21,0.0,0.0,0.05
0,0,features.4.2.conv1.weight,0.0,0.21,0.0,0.0,0.05
0,0,features.4.2.bn1.weight,0.15,0.26,-0.0,0.0,0.05
0,0,features.4.2.bn1.bias,-0.02,0.29,0.0,0.0,0.05
0,0,features.4.2.conv2.weight,-0.0,0.37,0.0,0.0,0.05
