epoch,objective_loss,entropy_loss,overall_loss
0,8.549111732099421,nan,8.549111732099421
1,7.07684720508636,nan,7.07684720508636
2,6.3970168557747344,nan,6.3970168557747344
3,5.915562596901383,nan,5.915562596901383
4,6.677088346430866,nan,6.677088346430866
5,5.822030510221207,nan,5.822030510221207
6,5.577893890401042,nan,5.577893890401042
7,5.202916792460848,nan,5.202916792460848
8,6.549596216312789,nan,6.549596216312789
9,5.711999029078812,nan,5.711999029078812
10,5.308647466084314,nan,5.308647466084314
11,4.907435624057023,nan,4.907435624057023
12,6.469024848685694,nan,6.469024848685694
13,5.604509971759941,nan,5.604509971759941
14,5.208673204694476,nan,5.208673204694476
15,4.928139554129712,nan,4.928139554129712
16,6.581077429352613,nan,6.581077429352613
17,5.586043302344269,nan,5.586043302344269
18,5.209388783369113,nan,5.209388783369113
19,4.776180129833321,nan,4.776180129833321
20,6.604163057589657,nan,6.604163057589657
21,5.630454687845144,nan,5.630454687845144
22,5.062482172849948,nan,5.062482172849948
23,4.785900481163511,nan,4.785900481163511
