epoch,mAP,train_loss
0,14.244158744812012,120.46608033120378
1,49.21467971801758,63.49375143011253
2,58.14198303222656,56.067849214306456
3,62.06172561645508,52.85815988325178
4,58.51165771484375,56.162279714799865
5,63.628726959228516,51.53352248060151
6,64.70404815673828,50.73076131972311
7,65.17940521240234,50.33571921951097
8,62.167762756347656,53.18824828718505
9,63.61025619506836,51.88719061687904
10,64.52249908447266,50.88818845868614
11,65.2530746459961,50.311565019296175
12,63.72015380859375,51.79272121924242
13,65.1087646484375,50.4642100824971
14,66.451171875,49.149968949321924
15,67.50263214111328,48.13647056483823
16,66.97481536865234,48.66223327764408
17,67.8414077758789,47.81912492249314
18,69.17399597167969,46.53402516353081
19,70.42108917236328,45.41585217400068
20,70.76959228515625,45.14822364072919
21,71.42273712158203,44.37882580617482
22,72.60585021972656,43.32242434194393
23,73.75203704833984,42.11212103935467
24,74.52167510986328,41.35483591087686
25,74.84480285644531,40.78531133260683
26,76.37676239013672,39.50993376695961
27,77.78868865966797,38.149564712715936
28,77.74640655517578,37.95495932032371
29,78.8404312133789,36.87594305541227
30,79.92906951904297,35.89032822134108
31,80.79991149902344,34.859166782969666
32,80.1382064819336,35.4573555742847
33,81.290771484375,34.22009822254902
34,81.79450988769531,33.663349346336545
35,82.58164978027344,32.99498881096623
36,81.45185852050781,34.19511192353699
37,82.12569427490234,33.262878970222005
38,82.41157531738281,32.912789747804716
39,82.59366607666016,33.027492816877164
