epoch,mAP,train_loss
0,17.834672927856445,26.25701251294878
1,19.94612693786621,16.038437995645733
2,20.457597732543945,9.079433358377882
3,25.463157653808594,6.230469352669184
4,28.143545150756836,7.907823032803007
5,40.70962142944336,5.357973638508055
6,48.80893325805664,5.074608415365219
7,54.19977951049805,4.844650255309211
8,26.722509384155273,6.857974814044104
9,35.38225173950195,5.439734028445347
10,49.37059020996094,5.031050324440004
11,54.219173431396484,4.791868731379509
12,32.37794494628906,6.921953741047119
13,41.91972732543945,5.293896522786882
14,55.405677795410156,4.992005712456172
15,54.62733459472656,4.825942324267492
16,28.762054443359375,7.1004554397529995
17,44.89253616333008,5.2638206515047266
18,43.65109634399414,5.098390830887689
19,55.99895095825195,4.700618631309934
20,32.24921417236328,7.5051106843683435
21,44.433231353759766,5.270587348275714
22,49.4088020324707,4.937825845347511
23,60.16536331176758,4.808142417007024
24,34.46916961669922,7.748018536302778
25,44.97977066040039,5.289187255832884
26,59.03093719482422,4.943508648210103
27,60.73207092285156,4.648258371485606
28,33.307682037353516,8.985627128018274
29,45.09123229980469,5.4526028600003995
30,48.098026275634766,5.035238726271524
31,53.899078369140625,4.831657648086548
32,35.297481536865234,10.99914628929562
33,37.93196105957031,6.003835029072232
34,41.129207611083984,5.454940676689149
35,42.97673034667969,5.26590354575051
36,30.96558380126953,17.886253794034328
37,34.54059982299805,13.267297565937046
38,34.93810272216797,11.782022641764744
39,38.082115173339844,11.287415153450436
