epoch,mAP,train_loss
0,22.043643951416016,13.643674421846198
1,22.141786575317383,8.112933083866418
2,24.009624481201172,5.389174959632786
3,26.049760818481445,4.599645333343678
4,27.77094841003418,5.294253437706594
5,32.0948486328125,4.322843224814771
6,36.989322662353516,4.1316144278879925
7,37.05826950073242,4.095900519510333
8,33.73488998413086,4.999271950025237
9,33.817344665527344,4.3325921444410715
10,37.28347396850586,4.123660091603738
11,39.5724983215332,3.9706150065647083
12,20.11568832397461,9.3679937244801
13,19.95212173461914,9.134326591920319
14,21.72791290283203,8.365919568565458
15,20.46756935119629,6.710071360127311
16,22.281166076660156,5.884387653865169
17,24.879837036132812,4.641852636015817
18,27.113719940185547,4.504996819442578
19,26.95137596130371,4.464678405375961
20,20.07736587524414,9.415378066930876
21,20.99009132385254,9.27304624707511
22,21.408964157104492,8.905699119139255
23,21.37839126586914,7.95711419823464
24,20.32525634765625,9.422379440136174
25,21.130348205566406,9.214136359396951
26,21.747156143188477,8.627467568001046
27,21.437213897705078,7.711100599738991
28,24.963747024536133,5.863219263848293
29,27.33405303955078,4.686851220184497
30,28.945770263671875,4.497812188073488
31,30.153257369995117,4.411950743600226
32,21.16626739501953,9.467156699534213
33,20.412084579467773,9.445587908284043
34,20.80430030822754,9.429718981967888
35,20.354328155517578,9.41877908920974
36,20.78073501586914,9.474257404884593
37,22.504880905151367,9.470480763510372
38,20.793397903442383,9.468802757477492
39,20.21413803100586,9.468335644582682
