epoch,objective_loss,entropy_loss,overall_loss
0,8.713710678948289,nan,8.713710678948289
1,7.6663019114701205,nan,7.6663019114701205
2,7.181357863088134,nan,7.181357863088134
3,7.032840882659588,nan,7.032840882659588
4,6.625135631157608,nan,6.625135631157608
5,5.886358802280728,nan,5.886358802280728
6,5.595668138019622,nan,5.595668138019622
7,5.324673209871565,nan,5.324673209871565
8,6.452950763954688,nan,6.452950763954688
9,5.790188115740577,nan,5.790188115740577
10,5.37944086077352,nan,5.37944086077352
11,5.161202174645882,nan,5.161202174645882
12,6.355479877461835,nan,6.355479877461835
13,5.680899226476276,nan,5.680899226476276
14,5.426029866334622,nan,5.426029866334622
15,5.167858929861164,nan,5.167858929861164
16,6.317922674158897,nan,6.317922674158897
17,5.65778379087095,nan,5.65778379087095
18,5.32715979959599,nan,5.32715979959599
19,5.0793393024061055,nan,5.0793393024061055
20,6.391954796654837,nan,6.391954796654837
21,5.649791057778418,nan,5.649791057778418
22,5.350229820877153,nan,5.350229820877153
23,5.074095488856078,nan,5.074095488856078
24,6.321608181352968,nan,6.321608181352968
25,5.661089873187758,nan,5.661089873187758
26,5.331691691484401,nan,5.331691691484401
27,5.023084477772784,nan,5.023084477772784
28,6.370921438963955,nan,6.370921438963955
29,5.6704310285981965,nan,5.6704310285981965
30,5.265585951073462,nan,5.265585951073462
31,5.027383245488323,nan,5.027383245488323
32,6.413970655865139,nan,6.413970655865139
33,5.779195327607412,nan,5.779195327607412
34,5.346808108072435,nan,5.346808108072435
35,5.09244809958039,nan,5.09244809958039
36,6.517235742044199,nan,6.517235742044199
37,5.749375155363137,nan,5.749375155363137
38,5.442007208627364,nan,5.442007208627364
39,5.219605539841625,nan,5.219605539841625
40,6.759407849538895,nan,6.759407849538895
41,5.82656672139647,nan,5.82656672139647
42,5.468013584298432,nan,5.468013584298432
43,5.147589218048823,nan,5.147589218048823
