epoch,objective_loss,entropy_loss,overall_loss
0,9.834517417907715,nan,9.834517417907715
1,8.766738857269285,nan,8.766738857269285
2,8.301859691619867,nan,8.301859691619867
3,7.9018821601867675,nan,7.9018821601867675
4,7.696775245666505,nan,7.696775245666505
5,6.713888292312623,nan,6.713888292312623
6,6.381538179397582,nan,6.381538179397582
7,6.024834197998047,nan,6.024834197998047
8,7.42815896987915,nan,7.42815896987915
9,6.6446895942688,nan,6.6446895942688
10,6.188599433898926,nan,6.188599433898926
11,6.0024994583129905,nan,6.0024994583129905
12,7.450952270507813,nan,7.450952270507813
13,6.622534240722657,nan,6.622534240722657
14,6.320937368392945,nan,6.320937368392945
15,5.785350866317749,nan,5.785350866317749
16,7.547781814575198,nan,7.547781814575198
17,6.52362623977661,nan,6.52362623977661
18,6.365739368438721,nan,6.365739368438721
19,5.804505517959594,nan,5.804505517959594
20,7.4865872421264665,nan,7.4865872421264665
21,6.586836421966551,nan,6.586836421966551
22,6.355238243103028,nan,6.355238243103028
23,5.915406049728392,nan,5.915406049728392
24,7.602769607543943,nan,7.602769607543943
25,6.552208023071289,nan,6.552208023071289
26,6.229844966888426,nan,6.229844966888426
27,5.928293359756469,nan,5.928293359756469
