epoch,objective_loss,entropy_loss,overall_loss
0,8.648333495457964,nan,8.648333495457964
1,7.5906831169128415,nan,7.5906831169128415
2,7.272157176335656,nan,7.272157176335656
3,6.7726491689682,nan,6.7726491689682
4,6.059202934900919,nan,6.059202934900919
5,5.276521890958148,nan,5.276521890958148
6,4.8641902049382555,nan,4.8641902049382555
7,4.569954036076864,nan,4.569954036076864
8,5.845169046719868,nan,5.845169046719868
9,5.248991533915204,nan,5.248991533915204
10,4.8154897069931035,nan,4.8154897069931035
11,4.505469493865966,nan,4.505469493865966
12,5.747819318771362,nan,5.747819318771362
13,5.155607844988505,nan,5.155607844988505
14,4.829789074261983,nan,4.829789074261983
15,4.4882680416107155,nan,4.4882680416107155
16,5.728556275367736,nan,5.728556275367736
17,5.123058953285216,nan,5.123058953285216
18,4.770469684600831,nan,4.770469684600831
19,4.47418130556742,nan,4.47418130556742
