epoch,objective_loss,entropy_loss,overall_loss
0,7.272742074864511,nan,7.272742074864511
1,6.364193598732695,nan,6.364193598732695
2,6.0627323425453135,nan,6.0627323425453135
3,5.711380527219701,nan,5.711380527219701
4,5.3750983467538855,nan,5.3750983467538855
5,4.769002433951574,nan,4.769002433951574
6,4.484277143278192,nan,4.484277143278192
7,4.267586872777864,nan,4.267586872777864
8,5.203095453386088,nan,5.203095453386088
9,4.615514221082206,nan,4.615514221082206
10,4.357178689869306,nan,4.357178689869306
11,4.168464668379482,nan,4.168464668379482
12,5.182945918490873,nan,5.182945918490873
13,4.609774059921731,nan,4.609774059921731
14,4.365402880515766,nan,4.365402880515766
15,4.100562804982865,nan,4.100562804982865
16,5.200292701029591,nan,5.200292701029591
17,4.616516904066536,nan,4.616516904066536
18,4.339421779144811,nan,4.339421779144811
19,4.159202304960206,nan,4.159202304960206
20,5.245410054694606,nan,5.245410054694606
21,4.662092418161064,nan,4.662092418161064
22,4.34780902807949,nan,4.34780902807949
23,4.117685151919156,nan,4.117685151919156
24,5.203844053144672,nan,5.203844053144672
25,4.644571550929822,nan,4.644571550929822
26,4.293469090043133,nan,4.293469090043133
27,4.109392427306137,nan,4.109392427306137
