epoch,objective_loss,entropy_loss,overall_loss
0,8.755780310570437,nan,8.755780310570437
1,8.210094391545166,nan,8.210094391545166
2,7.932280776872915,nan,7.932280776872915
3,7.690197022152345,nan,7.690197022152345
4,7.174610749578675,nan,7.174610749578675
5,6.346423193372251,nan,6.346423193372251
6,5.954119563605718,nan,5.954119563605718
7,5.654973698064746,nan,5.654973698064746
8,6.587040635603895,nan,6.587040635603895
9,5.939609720737117,nan,5.939609720737117
10,5.552356839682988,nan,5.552356839682988
11,5.232147551790069,nan,5.232147551790069
12,6.392206748326617,nan,6.392206748326617
13,5.719010338501586,nan,5.719010338501586
14,5.2656081819333105,nan,5.2656081819333105
15,4.979797269221601,nan,4.979797269221601
16,6.440254301964485,nan,6.440254301964485
17,5.675965476639664,nan,5.675965476639664
18,5.135229902428415,nan,5.135229902428415
19,4.852980632822222,nan,4.852980632822222
20,6.3249175266877495,nan,6.3249175266877495
21,5.5850840967918725,nan,5.5850840967918725
22,5.131098448475707,nan,5.131098448475707
23,4.663416052166419,nan,4.663416052166419
24,6.52940048044744,nan,6.52940048044744
25,5.4756466889683235,nan,5.4756466889683235
26,5.011812582297665,nan,5.011812582297665
27,4.590112189200358,nan,4.590112189200358
28,6.468667619842013,nan,6.468667619842013
29,5.544943186804216,nan,5.544943186804216
30,5.0483158630660805,nan,5.0483158630660805
31,4.643243573888946,nan,4.643243573888946
32,6.562241397326506,nan,6.562241397326506
33,5.551806992116356,nan,5.551806992116356
34,5.109477998838143,nan,5.109477998838143
35,4.664963273056448,nan,4.664963273056448
36,6.775464698735164,nan,6.775464698735164
37,5.514933361785825,nan,5.514933361785825
38,5.110769895561638,nan,5.110769895561638
39,4.686220424587716,nan,4.686220424587716
