epoch,objective_loss,entropy_loss,overall_loss
0,8.57455654245205,nan,8.57455654245205
1,7.962631241985101,nan,7.962631241985101
2,7.686728881149695,nan,7.686728881149695
3,7.5364326371087,nan,7.5364326371087
4,7.029250667208715,nan,7.029250667208715
5,6.358339567033069,nan,6.358339567033069
6,5.9817887538324594,nan,5.9817887538324594
7,5.63192983783742,nan,5.63192983783742
8,6.632118858357586,nan,6.632118858357586
9,5.982505120928325,nan,5.982505120928325
10,5.617393333445149,nan,5.617393333445149
11,5.286866957548432,nan,5.286866957548432
12,6.546390760512581,nan,6.546390760512581
13,5.828719990594046,nan,5.828719990594046
14,5.47523806902467,nan,5.47523806902467
15,5.048366457066207,nan,5.048366457066207
16,6.445943142371204,nan,6.445943142371204
17,5.582353234921811,nan,5.582353234921811
18,5.3163501383766265,nan,5.3163501383766265
19,4.970470510462604,nan,4.970470510462604
20,6.478631649067792,nan,6.478631649067792
21,5.571778649375552,nan,5.571778649375552
22,5.236391043536877,nan,5.236391043536877
23,4.850179445806636,nan,4.850179445806636
24,6.596825902424163,nan,6.596825902424163
25,5.604558369470022,nan,5.604558369470022
26,5.21988178687121,nan,5.21988178687121
27,4.784041848762956,nan,4.784041848762956
28,6.564569827740787,nan,6.564569827740787
29,5.553244396492285,nan,5.553244396492285
30,5.009058980083972,nan,5.009058980083972
31,4.680972026769447,nan,4.680972026769447
32,6.746882207809934,nan,6.746882207809934
33,5.711477492852183,nan,5.711477492852183
34,5.140075552400459,nan,5.140075552400459
35,4.6378022880150525,nan,4.6378022880150525
36,7.015406681747034,nan,7.015406681747034
37,5.7158519881112255,nan,5.7158519881112255
38,5.194959940733732,nan,5.194959940733732
39,4.738828544263484,nan,4.738828544263484
