epoch,mAP,train_loss
0,10.268634796142578,52.66681363402296
1,11.77352237701416,28.27089579766539
2,14.582554817199707,19.261388506208146
3,18.324174880981445,16.3358854486161
4,17.391786575317383,17.44090156394895
5,24.370893478393555,14.770265138449789
6,30.171171188354492,13.876817270487296
7,35.243408203125,13.224571604688625
8,28.00474739074707,14.966873449437756
9,37.78730773925781,13.32114754203989
10,41.59730529785156,12.817395130125416
11,49.43314743041992,12.223577607579593
12,33.61178207397461,14.605257579258511
13,41.382686614990234,12.979100756284573
14,49.27853775024414,12.424178936902216
15,53.56528854370117,11.61212136164434
16,37.601322174072266,14.124008467217452
17,45.54531478881836,12.577664920261928
18,52.75536346435547,11.927598600627997
19,57.131649017333984,11.413350742404203
20,37.409080505371094,13.986522618462056
21,46.03417205810547,12.37182151169336
22,53.882598876953125,11.707669610736751
23,58.44756317138672,11.229261274097341
24,40.56729507446289,13.880113289135847
25,47.18115997314453,12.174479917317884
26,54.361385345458984,11.539142103756173
27,59.5677604675293,10.959782989085221
28,40.21115493774414,13.84875872555901
29,52.23543167114258,11.908978458212198
30,56.81332778930664,11.33293551757556
31,59.34834289550781,10.764797843804883
32,37.92761993408203,14.629837180386069
33,46.473262786865234,12.121154829233637
34,50.76625442504883,11.842053285165994
35,53.954498291015625,11.393657888684954
36,40.55546569824219,16.809687854863018
37,44.65581512451172,13.683465516867757
38,44.54030227661133,13.154974160074184
39,47.05477523803711,12.964916826296252
