epoch,objective_loss,entropy_loss,overall_loss
0,8.632762474988496,nan,8.632762474988496
1,7.603788893058816,nan,7.603788893058816
2,7.19493066823041,nan,7.19493066823041
3,6.888237196301654,nan,6.888237196301654
4,6.689872736653323,nan,6.689872736653323
5,5.847681948747583,nan,5.847681948747583
6,5.575429170850725,nan,5.575429170850725
7,5.254039654656062,nan,5.254039654656062
8,6.263664453748674,nan,6.263664453748674
9,5.758254184924737,nan,5.758254184924737
10,5.448217158595089,nan,5.448217158595089
11,5.297281337162808,nan,5.297281337162808
12,6.354757033958639,nan,6.354757033958639
13,5.789021460467548,nan,5.789021460467548
14,5.327500606970811,nan,5.327500606970811
15,5.076209913485898,nan,5.076209913485898
16,6.278464521680558,nan,6.278464521680558
17,5.742178905577888,nan,5.742178905577888
18,5.382084703950027,nan,5.382084703950027
19,5.128399391022941,nan,5.128399391022941
20,6.320973161667116,nan,6.320973161667116
21,5.637807210286459,nan,5.637807210286459
22,5.42456121293325,nan,5.42456121293325
23,5.137252685254213,nan,5.137252685254213
24,6.4569858041389905,nan,6.4569858041389905
25,5.7119658460062,nan,5.7119658460062
26,5.344612124104982,nan,5.344612124104982
27,5.205012279843526,nan,5.205012279843526
