epoch,objective_loss,entropy_loss,overall_loss
0,5.292101505924675,nan,5.292101505924675
1,4.408564332653495,nan,4.408564332653495
2,3.750164736719692,nan,3.750164736719692
3,3.570010961855158,nan,3.570010961855158
4,4.5713161089841075,nan,4.5713161089841075
5,3.326984791194692,nan,3.326984791194692
6,2.9173376051818622,nan,2.9173376051818622
7,2.7934278179617484,nan,2.7934278179617484
8,4.282565546386381,nan,4.282565546386381
9,3.0357859187266394,nan,3.0357859187266394
10,2.78952627322253,nan,2.78952627322253
11,2.6335499479490174,nan,2.6335499479490174
12,4.165429730625713,nan,4.165429730625713
13,2.934055044370538,nan,2.934055044370538
14,2.7165571705383424,nan,2.7165571705383424
15,2.470996432444629,nan,2.470996432444629
