epoch,objective_loss,entropy_loss,overall_loss
0,5.068017328430513,nan,5.068017328430513
1,4.349686836431885,nan,4.349686836431885
2,4.003649615811445,nan,4.003649615811445
3,3.7285924325725115,nan,3.7285924325725115
4,3.57720145147167,nan,3.57720145147167
5,3.243258857535931,nan,3.243258857535931
6,2.9980984369595216,nan,2.9980984369595216
7,2.891759958558666,nan,2.891759958558666
8,3.463856731722495,nan,3.463856731722495
9,3.138724080785242,nan,3.138724080785242
10,2.9514146585741607,nan,2.9514146585741607
11,2.769179210395279,nan,2.769179210395279
12,3.5014947196524724,nan,3.5014947196524724
13,3.0704175307898813,nan,3.0704175307898813
14,2.931326444497806,nan,2.931326444497806
15,2.731902214233766,nan,2.731902214233766
