epoch,mAP,train_loss
0,13.053122520446777,8.31565855427792
1,15.177464485168457,4.358529766609794
2,16.65879249572754,4.018046582686276
3,18.08660125732422,3.9163012909261794
4,20.17528533935547,4.034235698298403
5,24.637319564819336,3.7102403759956353
6,25.61519432067871,3.681694287689107
7,24.4759464263916,3.662496001155753
8,23.769718170166016,3.8533669405861897
9,27.838239669799805,3.5936911642551412
10,26.484159469604492,3.5567871959585893
11,27.19197654724121,3.4829557773313997
12,26.43785858154297,3.76286831466775
13,29.95595359802246,3.489902871533443
14,32.19639205932617,3.41239468863136
15,32.78385543823242,3.343810398955097
16,29.527637481689453,3.7088522330710747
17,29.89858627319336,3.4568276737865666
18,31.242870330810547,3.360021904267763
19,35.61064147949219,3.2002002524702173
20,28.273094177246094,3.6573528710164522
21,32.40054702758789,3.330706891574356
22,35.348628997802734,3.2125246145223336
23,42.24599838256836,3.0841540261318805
24,27.54228973388672,3.6213578904929897
25,32.247398376464844,3.3146666602084496
26,35.48818588256836,3.147515624447874
27,39.32220458984375,3.0949224006188527
28,30.936595916748047,3.5226124305474125
29,34.90792465209961,3.235019952686209
30,38.26651382446289,3.169991610238427
31,42.301692962646484,3.0330486548574345
32,31.936689376831055,3.6288550311013252
33,34.34733200073242,3.315781907972536
34,36.400386810302734,3.196219264833552
35,36.31779479980469,3.188786750090749
36,32.29225158691406,3.9999697763668896
37,31.69778823852539,3.508765145979431
38,34.29739761352539,3.4388894068567386
39,33.453311920166016,3.448598974002033
