epoch,objective_loss,entropy_loss,overall_loss
0,5.203000648431314,nan,5.203000648431314
1,4.377322558264379,nan,4.377322558264379
2,3.962985261946522,nan,3.962985261946522
3,3.7014063349904474,nan,3.7014063349904474
4,3.9573491711973636,nan,3.9573491711973636
5,3.404606014358838,nan,3.404606014358838
6,3.1900316482073428,nan,3.1900316482073428
7,2.97078858493183,nan,2.97078858493183
8,3.8143154823832575,nan,3.8143154823832575
9,3.322939930508316,nan,3.322939930508316
10,3.1462505163075116,nan,3.1462505163075116
11,2.9053343673634626,nan,2.9053343673634626
12,3.780507903792261,nan,3.780507903792261
13,3.2811813112922676,nan,3.2811813112922676
14,3.028239825223512,nan,3.028239825223512
15,2.825593401156857,nan,2.825593401156857
