epoch,objective_loss,entropy_loss,overall_loss
0,10.829895626414906,nan,10.829895626414906
1,9.189950325272301,nan,9.189950325272301
2,8.734998681328515,nan,8.734998681328515
3,8.530475746501574,nan,8.530475746501574
4,9.440325433557682,nan,9.440325433557682
5,7.587663628838279,nan,7.587663628838279
6,6.969537919217889,nan,6.969537919217889
7,6.736915989355606,nan,6.736915989355606
8,9.333233768289741,nan,9.333233768289741
9,7.374363855882125,nan,7.374363855882125
10,6.728001740845765,nan,6.728001740845765
11,6.763176993890241,nan,6.763176993890241
12,9.129006093198603,nan,9.129006093198603
13,7.351052143357016,nan,7.351052143357016
14,6.722260854460977,nan,6.722260854460977
15,6.393899836323478,nan,6.393899836323478
16,9.19308263605291,nan,9.19308263605291
17,7.283130829984492,nan,7.283130829984492
18,6.957937067205256,nan,6.957937067205256
19,6.400218112902208,nan,6.400218112902208
20,9.423124757680025,nan,9.423124757680025
21,7.316674156622453,nan,7.316674156622453
22,6.713208664547314,nan,6.713208664547314
23,6.601533022793857,nan,6.601533022793857
24,9.007691925222225,nan,9.007691925222225
25,7.424975882877005,nan,7.424975882877005
26,6.815732132304799,nan,6.815732132304799
27,6.451680129224603,nan,6.451680129224603
28,9.567189780148594,nan,9.567189780148594
29,7.434326702898197,nan,7.434326702898197
30,6.798260314898059,nan,6.798260314898059
31,6.658379164609041,nan,6.658379164609041
32,9.57359906760129,nan,9.57359906760129
33,7.413168311119079,nan,7.413168311119079
34,7.154817797920921,nan,7.154817797920921
35,6.822563973340121,nan,6.822563973340121
36,9.695832848548891,nan,9.695832848548891
37,7.346335010095077,nan,7.346335010095077
38,6.914615717801181,nan,6.914615717801181
39,6.63824007727883,nan,6.63824007727883
40,9.737202915278349,nan,9.737202915278349
41,7.670143810185521,nan,7.670143810185521
42,6.9670820452950215,nan,6.9670820452950215
43,6.394391596317292,nan,6.394391596317292
