epoch,mAP,train_loss
0,tensor(7.7798),0.7266519940962457
1,tensor(7.8352),0.26916139411508655
2,tensor(8.3981),0.26055628270100634
3,tensor(9.6979),0.25122319541539356
4,tensor(11.3036),0.24515372846916222
5,tensor(12.4979),0.2383021414754497
6,tensor(14.4171),0.23119127589046576
7,tensor(14.3458),0.23117622737861743
8,tensor(14.0811),0.23245456582231885
9,tensor(13.3723),0.2352251044599114
10,tensor(16.0563),0.22764910947365366
11,tensor(16.4228),0.22582708522202863
12,tensor(16.3049),0.2249115304012967
13,tensor(16.7722),0.22451197189889896
14,tensor(18.0931),0.221107824782657
15,tensor(18.4559),0.22086851184914827
16,tensor(19.4605),0.2164224367232839
17,tensor(19.6880),0.21693130630026958
18,tensor(20.7329),0.21503239276872319
19,tensor(22.6053),0.20949309983640718
20,tensor(24.1737),0.20597284590932213
21,tensor(25.2705),0.2055716285375273
22,tensor(25.0670),0.20555719605107217
23,tensor(26.4381),0.20238482914153177
24,tensor(28.3014),0.19746823430915547
25,tensor(30.1016),0.19418576245854616
26,tensor(30.8387),0.19202645179952027
27,tensor(32.1993),0.19017940854570667
28,tensor(34.0922),0.18470743156162797
29,tensor(23.6976),0.21004460025934657
30,tensor(30.3797),0.19534512542805094
31,tensor(31.6298),0.1921072249199934
32,tensor(33.4970),0.1886148721359338
33,tensor(34.6361),0.18683550644452404
34,tensor(34.5610),0.18619065912096364
35,tensor(34.9543),0.1845935385223407
36,tensor(36.3652),0.18163398605812886
37,tensor(37.3266),0.1815052226090887
38,tensor(37.6491),0.17999405988082764
39,tensor(29.8817),0.1962891561305447
40,tensor(33.8243),0.18730537344221096
41,tensor(33.8475),0.18669729736770035
42,tensor(36.2471),0.18165762200477018
43,tensor(36.4932),0.18157573274461328
44,tensor(37.7457),0.17917266442992125
45,tensor(38.5185),0.17748745673211516
46,tensor(38.5519),0.17679276457353002
47,tensor(39.4931),0.1749692559004969
48,tensor(39.2901),0.17599243068011702
49,tensor(40.2511),0.17333973676061173
50,tensor(41.2010),0.1722197321949491
51,tensor(41.0431),0.17223735383836328
52,tensor(41.7837),0.17018886525065277
53,tensor(41.9193),0.17163218911381284
54,tensor(42.3546),0.17020021189170279
55,tensor(42.9552),0.1687863352382259
56,tensor(43.4576),0.16798391584662875
57,tensor(43.4190),0.16675328985331164
58,tensor(44.4925),0.16583128899905333
59,tensor(44.5297),0.16467421603905166
60,tensor(46.6231),0.16078747808933258
61,tensor(45.8039),0.1614132589500421
62,tensor(47.5604),0.16097254234894065
63,tensor(46.0404),0.16088956974114582
64,tensor(46.6583),0.16017262053907297
65,tensor(47.0882),0.15952256336143822
66,tensor(47.2169),0.1596056273456212
67,tensor(46.9941),0.1595074558381442
68,tensor(46.2263),0.16087885628080673
69,tensor(47.4751),0.15880492113673003
70,tensor(47.0102),0.16058840733140137
71,tensor(47.0822),0.15850028948514325
72,tensor(47.5890),0.15926067490771317
73,tensor(47.0644),0.15997521016912855
74,tensor(47.4871),0.1584627557854364
75,tensor(47.7370),0.157974138286463
76,tensor(47.7911),0.15853976161711536
77,tensor(46.8883),0.15905567168430157
78,tensor(47.6248),0.15823186010976506
79,tensor(48.0875),0.15788176985588043
80,tensor(47.5137),0.1591211107031555
81,tensor(47.9279),0.15902589152383198
82,tensor(47.4172),0.15869214971828613
83,tensor(48.1203),0.15729133101405612
84,tensor(46.6211),0.1592395350716676
85,tensor(48.3581),0.15720751568390307
86,tensor(48.2518),0.157549060121843
87,tensor(47.8151),0.15787719249440607
88,tensor(48.2186),0.15716406456224477
89,tensor(48.4652),0.156776641394682
90,tensor(48.2197),0.15787958576800717
91,tensor(48.8442),0.15649847282915358
92,tensor(48.5607),0.1563548624135886
93,tensor(48.5400),0.15546439035208362
94,tensor(48.3070),0.15661581484660222
95,tensor(48.8131),0.15658393262582979
96,tensor(47.9545),0.15693217148161998
97,tensor(48.3748),0.1562571955761712
98,tensor(48.5949),0.1571590836118361
99,tensor(47.8096),0.15722882916118688
100,tensor(49.2488),0.1562651895271365
101,tensor(49.0970),0.1556174213861584
102,tensor(48.4416),0.15639628322830626
103,tensor(48.4252),0.15663566874565593
104,tensor(48.1570),0.15636850869769503
105,tensor(48.0637),0.15694819167730914
106,tensor(48.6645),0.15644446247892016
107,tensor(48.2727),0.15652622479447134
108,tensor(48.1623),0.15688899599585185
109,tensor(48.3264),0.1564209398570334
110,tensor(49.7726),0.15491596625963594
111,tensor(48.6992),0.15626520205550132
112,tensor(48.3127),0.15623685257260206
113,tensor(49.0695),0.15565817278756458
114,tensor(48.0594),0.15672226012892024
115,tensor(48.4667),0.15790362677471653
116,tensor(48.2714),0.15726075048564345
117,tensor(48.2698),0.15616282711552967
118,tensor(48.4118),0.15670622163897108
119,tensor(49.2956),0.15519887083180392
120,tensor(49.0265),0.15615925143004222
121,tensor(48.1338),0.15612427351675975
122,tensor(48.7126),0.15672027004087807
123,tensor(48.5322),0.15644669565995029
124,tensor(48.4426),0.1563810323169277
125,tensor(48.4539),0.15614393106691396
126,tensor(48.9811),0.1566948858890564
127,tensor(47.8108),0.15704547011168898
128,tensor(49.2908),0.155387757381626
129,tensor(48.5432),0.1565057727371811
130,tensor(48.1798),0.15650787947189276
131,tensor(48.5364),0.15753454444514717
132,tensor(48.6148),0.15649411694449225
133,tensor(49.0650),0.15619897652583517
134,tensor(48.2686),0.1572586555200018
135,tensor(48.5356),0.15588145574946313
136,tensor(48.6069),0.1566486990518251
137,tensor(49.3771),0.15515845726914468
138,tensor(48.4707),0.15564841734375923
139,tensor(49.1370),0.15666769390368157
140,tensor(49.2354),0.15624143892697467
141,tensor(48.5611),0.15837924901372308
142,tensor(48.1935),0.15646602609639715
143,tensor(49.3390),0.15644720210960716
144,tensor(48.4584),0.1566392659524064
145,tensor(48.8146),0.1556119805166296
146,tensor(48.7329),0.15577908275518448
147,tensor(48.2461),0.15737911774094698
148,tensor(48.3801),0.15651439763842875
149,tensor(48.8706),0.15679849632036913
150,tensor(48.9381),0.15582180939092757
151,tensor(48.5090),0.15652646012841517
152,tensor(48.8262),0.15607103041023207
153,tensor(48.7309),0.15736990182357988
154,tensor(48.9510),0.1571466951233566
155,tensor(48.0267),0.15786133402851737
156,tensor(49.3317),0.15540626056634696
157,tensor(49.3725),0.15509946936160135
158,tensor(49.1910),0.15547265185956743
159,tensor(49.0957),0.15670354737882403
160,tensor(48.1497),0.15745739766936392
161,tensor(48.0581),0.15677427142194122
162,tensor(48.6058),0.15646109371713013
163,tensor(49.1465),0.1561099645818115
164,tensor(48.1969),0.15695476327921934
165,tensor(48.8097),0.1562698195884182
166,tensor(48.5598),0.15666652188464336
167,tensor(48.1086),0.1570321431110619
168,tensor(49.0022),0.15550914902690868
169,tensor(48.6933),0.15575278028371228
170,tensor(48.3190),0.15540787803044745
171,tensor(48.9190),0.15684674893784675
172,tensor(48.4865),0.1571140705257844
173,tensor(48.5476),0.1565555663672602
174,tensor(48.7863),0.15637231112760344
175,tensor(48.3554),0.15662617566194503
176,tensor(49.2776),0.15548205487192815
177,tensor(48.6063),0.1558700553883033
178,tensor(49.1453),0.15640856449011784
179,tensor(48.4930),0.15590233590667416
180,tensor(48.7273),0.15639289670214532
181,tensor(48.5722),0.15696731437543396
182,tensor(48.3141),0.1564801778810419
