epoch,objective_loss,entropy_loss,overall_loss
0,6.293230744232814,nan,6.293230744232814
1,5.510468762620049,nan,5.510468762620049
2,5.230585268565591,nan,5.230585268565591
3,4.949004802488745,nan,4.949004802488745
4,5.027847890567066,nan,5.027847890567066
5,4.496999949440921,nan,4.496999949440921
6,4.321060927290661,nan,4.321060927290661
7,4.171313644351813,nan,4.171313644351813
8,4.841467632386918,nan,4.841467632386918
9,4.427864381245204,nan,4.427864381245204
10,4.205035459726381,nan,4.205035459726381
11,4.073067759212697,nan,4.073067759212697
12,4.87958750599309,nan,4.87958750599309
13,4.386552318594514,nan,4.386552318594514
14,4.118064465827509,nan,4.118064465827509
15,3.9602837607376564,nan,3.9602837607376564
