epoch,mAP,train_loss
0,tensor(14.3238),0.14074209412204763
1,tensor(44.6646),0.10493067655724828
2,tensor(50.3535),0.09838734048864127
3,tensor(53.5157),0.09493415489992171
4,tensor(55.5889),0.0926690485988772
5,tensor(12.3044),0.18613908574433646
6,tensor(31.4611),0.12118604181203556
7,tensor(42.3016),0.10866280883102115
8,tensor(47.7802),0.10104439215715914
9,tensor(50.8834),0.09784101034486571
10,tensor(7.0512),0.1673599947057042
11,tensor(9.1961),0.1513722113342987
12,tensor(8.0558),0.15345776544566148
13,tensor(10.0968),0.1486104433004273
14,tensor(12.0446),0.14518202724165735
15,tensor(5.8564),0.16772775758169964
16,tensor(8.2217),0.15274360875620882
17,tensor(9.2891),0.15073397057909643
18,tensor(9.8525),0.1493822092495635
19,tensor(10.9673),0.1471487819450756
20,tensor(7.0896),0.1627735186580032
21,tensor(9.9779),0.1478907029365617
22,tensor(10.9564),0.145381292396764
23,tensor(11.4563),0.14363800771659038
24,tensor(11.7629),0.1435192358184818
25,tensor(6.0988),0.1884854455606198
26,tensor(8.5364),0.16098222532698947
27,tensor(8.9711),0.1466179471899035
28,tensor(10.7321),0.1410024478832216
29,tensor(11.7292),0.13899574748997304
30,tensor(6.0761),0.19327277181838268
31,tensor(9.4310),0.14798368781456195
32,tensor(11.1501),0.13977722191940195
33,tensor(12.1345),0.13611381534599118
34,tensor(12.8633),0.13349312888987877
35,tensor(4.2000),0.2673491186970051
36,tensor(7.2641),0.16329483196986544
37,tensor(9.0309),0.15227567895399688
38,tensor(10.3739),0.1454947938687827
39,tensor(11.5858),0.14144263705581314
40,tensor(4.5056),0.6142590579679581
41,tensor(6.3917),0.30637302972301556
42,tensor(7.7775),0.2168161088108617
43,tensor(9.2127),0.16616080452167856
44,tensor(10.7608),0.14569138093885786
45,tensor(3.5048),0.3031554387315457
46,tensor(5.1037),0.18226855811367063
47,tensor(6.4986),0.168558694272735
48,tensor(7.2931),0.15850110925160932
49,tensor(8.2507),0.1524461996445686
50,tensor(4.1003),1.152888374583777
51,tensor(4.4594),0.8944017675808036
52,tensor(4.2708),0.5961651498557727
53,tensor(5.0627),0.30286380486643827
54,tensor(6.2248),0.21434939453334703
55,tensor(3.3774),0.3288267218199464
56,tensor(3.9535),0.18279238698075842
57,tensor(4.9331),0.16868407760176785
58,tensor(5.7431),0.16113435424689873
59,tensor(6.0843),0.1592346133296704
60,tensor(3.9835),1.207337505841336
61,tensor(4.2226),1.0828372090556533
62,tensor(4.3160),0.9782834868367315
63,tensor(4.0635),0.6386530376397651
64,tensor(4.1741),0.4078846183110243
65,tensor(3.3750),0.3559855383923625
66,tensor(3.9307),0.15897023600579108
67,tensor(4.8001),0.14821112210734638
68,tensor(5.2571),0.14334740542049798
69,tensor(5.6673),0.1408598869789803
70,tensor(3.6670),0.9910933532842436
71,tensor(3.7460),0.6589464399726883
72,tensor(3.7313),0.3031377934891243
73,tensor(3.9860),0.21448212705029293
74,tensor(4.2041),0.1747358263186789
75,tensor(3.3653),0.3641310562706708
76,tensor(3.4619),0.16602453980657164
77,tensor(3.7641),0.15277619719704658
78,tensor(3.8998),0.1450844467134781
79,tensor(4.1178),0.1436652564832996
80,tensor(3.5956),1.041356634136824
81,tensor(3.7426),0.909153742136365
82,tensor(3.9038),0.8129757652713303
83,tensor(3.9778),0.7307012907438057
84,tensor(3.8732),0.6417259798699799
85,tensor(3.3127),0.31840404977766534
86,tensor(3.3541),0.22837211253950057
87,tensor(3.3995),0.21612611602381335
88,tensor(3.4153),0.1968335148233632
89,tensor(3.6550),0.14563865491179726
90,tensor(3.3418),0.4112838171796256
91,tensor(3.3570),0.26947932211950065
92,tensor(3.3814),0.21396327890879324
93,tensor(3.5219),0.19055622855955157
94,tensor(3.6333),0.18093069737471865
95,tensor(3.3463),0.30168565088590227
96,tensor(3.3390),0.18956935886654974
97,tensor(3.3570),0.1720696879818689
98,tensor(3.3673),0.16793282810959909
99,tensor(3.3630),0.16631270783103033
100,tensor(3.3921),0.33110013252815673
101,tensor(3.4136),0.24595591303795905
102,tensor(3.4135),0.2221146690157743
103,tensor(3.3998),0.20399177734768106
104,tensor(3.3793),0.19217311825142278
105,tensor(3.3
