epoch,objective_loss,entropy_loss,overall_loss
0,5.129305463150675,nan,5.129305463150675
1,4.5662559510702145,nan,4.5662559510702145
2,4.318755403220415,nan,4.318755403220415
3,4.13736376629407,nan,4.13736376629407
4,4.057584915384361,nan,4.057584915384361
5,3.7479555204332575,nan,3.7479555204332575
6,3.6215821512904296,nan,3.6215821512904296
7,3.485667176218147,nan,3.485667176218147
8,3.968130374215988,nan,3.968130374215988
9,3.6884405582074615,nan,3.6884405582074615
10,3.5328232985568735,nan,3.5328232985568735
11,3.3934005485825316,nan,3.3934005485825316
12,3.939560669708061,nan,3.939560669708061
13,3.712384143911037,nan,3.712384143911037
14,3.530101979871193,nan,3.530101979871193
15,3.3873035524233357,nan,3.3873035524233357
