epoch,objective_loss,entropy_loss,overall_loss
0,7.213840215260746,nan,7.213840215260746
1,6.3757674957959685,nan,6.3757674957959685
2,6.009069494618716,nan,6.009069494618716
3,5.799620694786538,nan,5.799620694786538
4,5.299400596218258,nan,5.299400596218258
5,4.77022300694735,nan,4.77022300694735
6,4.463171730514702,nan,4.463171730514702
7,4.292877732342436,nan,4.292877732342436
8,5.297328163649292,nan,5.297328163649292
9,4.725114753228103,nan,4.725114753228103
10,4.435555109085926,nan,4.435555109085926
11,4.2344113834031685,nan,4.2344113834031685
12,5.157731200902519,nan,5.157731200902519
13,4.646828483079226,nan,4.646828483079226
14,4.392958282514383,nan,4.392958282514383
15,4.183659786486442,nan,4.183659786486442
16,5.177758354267089,nan,5.177758354267089
17,4.631410828073519,nan,4.631410828073519
18,4.3353468161502855,nan,4.3353468161502855
19,4.113883998557807,nan,4.113883998557807
