epoch,objective_loss,entropy_loss,overall_loss
0,7.269863266340444,nan,7.269863266340444
1,6.284838582428408,nan,6.284838582428408
2,6.109428580378144,nan,6.109428580378144
3,5.865913417977345,nan,5.865913417977345
4,6.1651381707527255,nan,6.1651381707527255
5,4.956325034020651,nan,4.956325034020651
6,4.7059492762659625,nan,4.7059492762659625
7,4.310115629518536,nan,4.310115629518536
8,6.013505136463005,nan,6.013505136463005
9,4.815200453073207,nan,4.815200453073207
10,4.2194433648821335,nan,4.2194433648821335
11,4.071094835308236,nan,4.071094835308236
12,5.968435804608843,nan,5.968435804608843
13,4.635930376993098,nan,4.635930376993098
14,4.1833256365547715,nan,4.1833256365547715
15,4.003406746286741,nan,4.003406746286741
16,5.854610708397877,nan,5.854610708397877
17,4.680991300394837,nan,4.680991300394837
18,4.132738936115318,nan,4.132738936115318
19,3.7641910297769896,nan,3.7641910297769896
20,5.684034052029462,nan,5.684034052029462
21,4.49594456880865,nan,4.49594456880865
22,4.228567287955487,nan,4.228567287955487
23,3.534602885514917,nan,3.534602885514917
24,6.061341514050122,nan,6.061341514050122
25,4.610121962050316,nan,4.610121962050316
26,4.015075841420135,nan,4.015075841420135
27,3.6613883065505766,nan,3.6613883065505766
28,6.029364683258704,nan,6.029364683258704
29,4.581923360555943,nan,4.581923360555943
30,3.8611463728085376,nan,3.8611463728085376
31,3.6131943262798694,nan,3.6131943262798694
32,6.0126583374721925,nan,6.0126583374721925
33,4.358664366560925,nan,4.358664366560925
34,3.8172057615199564,nan,3.8172057615199564
35,3.5142359011609794,nan,3.5142359011609794
36,6.136889941255812,nan,6.136889941255812
37,4.529164119505548,nan,4.529164119505548
38,3.9608073603939014,nan,3.9608073603939014
39,3.4916632209025633,nan,3.4916632209025633
