epoch,objective_loss,entropy_loss,overall_loss
0,8.020805469373379,nan,8.020805469373379
1,7.4133280268529544,nan,7.4133280268529544
2,7.331921208195573,nan,7.331921208195573
3,7.1930672250142935,nan,7.1930672250142935
4,6.9058392861994315,nan,6.9058392861994315
5,6.259893443526291,nan,6.259893443526291
6,5.812320546406069,nan,5.812320546406069
7,5.483400594897384,nan,5.483400594897384
8,6.413033338581645,nan,6.413033338581645
9,5.704331829780485,nan,5.704331829780485
10,5.234316790976177,nan,5.234316790976177
11,5.087231595341753,nan,5.087231595341753
12,6.240203027318166,nan,6.240203027318166
13,5.5544609412914365,nan,5.5544609412914365
14,5.200925127762117,nan,5.200925127762117
15,4.710673900639138,nan,4.710673900639138
16,6.430253710688614,nan,6.430253710688614
17,5.463097015532051,nan,5.463097015532051
18,5.111159052790664,nan,5.111159052790664
19,4.7180454992666485,nan,4.7180454992666485
20,6.274145427273542,nan,6.274145427273542
21,5.380335730750388,nan,5.380335730750388
22,4.928171477666715,nan,4.928171477666715
23,4.517621435770172,nan,4.517621435770172
24,6.2776747520377,nan,6.2776747520377
25,5.361958800292596,nan,5.361958800292596
26,4.991181216588834,nan,4.991181216588834
27,4.364500067582943,nan,4.364500067582943
28,6.388207240802491,nan,6.388207240802491
29,5.43690809244063,nan,5.43690809244063
30,4.853640551974131,nan,4.853640551974131
31,4.447050056806422,nan,4.447050056806422
32,6.500549323675111,nan,6.500549323675111
33,5.498767745204087,nan,5.498767745204087
34,4.82771333979397,nan,4.82771333979397
35,4.477074181161279,nan,4.477074181161279
36,6.870525802054058,nan,6.870525802054058
37,5.616147098017902,nan,5.616147098017902
38,4.952486083274936,nan,4.952486083274936
39,4.654799430108651,nan,4.654799430108651
