epoch,mAP,train_loss
0,31.614715576171875,5.052450904303945
1,31.7904052734375,3.5195889126620363
2,36.024986267089844,2.265918028794624
3,44.415409088134766,1.6579622118871475
4,36.6595344543457,2.1418304014912777
5,52.626121520996094,1.3324005953990643
6,52.95435333251953,1.2708966532258628
7,67.50604248046875,1.204784400635452
8,32.5225715637207,1.7159659919496004
9,36.35093307495117,1.2461433669522393
10,39.5201416015625,1.1947907713809425
11,50.11261749267578,1.1564702564250862
12,38.67372131347656,1.604889819362348
13,38.633846282958984,1.2356102968014397
14,37.50261688232422,1.2024062430484281
15,49.512115478515625,1.1420378793230468
16,43.211856842041016,1.6986347210757462
17,54.526649475097656,1.2049830378738196
18,54.28715896606445,1.1744333673321894
19,56.20244598388672,1.1361120619282772
20,40.8608512878418,1.6555874989761246
21,54.095458984375,1.2481141301395622
22,53.144859313964844,1.1982022352761381
23,65.02275085449219,1.138629460783968
24,38.89051818847656,1.8571954078523027
25,52.770530700683594,1.2766360697782853
26,64.30307006835938,1.1805627548451865
27,71.26526641845703,1.1294991563373986
28,44.138675689697266,1.9509313509379183
29,51.87248611450195,1.3469589393401997
30,66.34233856201172,1.2686151390997131
31,63.11823654174805,1.1897483276917726
32,39.817588806152344,2.3781848734666395
33,53.08071517944336,1.5197115624052802
34,53.44913101196289,1.3562270470306015
35,51.325382232666016,1.331857258148126
36,42.96806716918945,3.374756134231196
37,52.50321578979492,2.4857716123831155
38,48.00141906738281,2.333575176838927
39,46.89754104614258,2.310161042310015
