epoch,objective_loss,entropy_loss,overall_loss
0,13.012723832231215,nan,13.012723832231215
1,11.101001086657067,nan,11.101001086657067
2,10.42864095588492,nan,10.42864095588492
3,9.998817849393696,nan,9.998817849393696
4,9.620556727591158,nan,9.620556727591158
5,9.305303701672965,nan,9.305303701672965
6,9.037387480070285,nan,9.037387480070285
7,8.800513315210777,nan,8.800513315210777
8,8.560323925840489,nan,8.560323925840489
9,8.404498192076165,nan,8.404498192076165
10,8.208721966143843,nan,8.208721966143843
11,8.049477405891352,nan,8.049477405891352
12,7.831651617977313,nan,7.831651617977313
13,7.688496691733147,nan,7.688496691733147
14,7.531876572556862,nan,7.531876572556862
15,7.431194631293581,nan,7.431194631293581
16,7.20273372255926,nan,7.20273372255926
17,7.027397896785017,nan,7.027397896785017
18,6.967336022833896,nan,6.967336022833896
19,6.8410570487289775,nan,6.8410570487289775
20,6.689157099697882,nan,6.689157099697882
21,6.536783295761321,nan,6.536783295761321
22,6.4407947640659575,nan,6.4407947640659575
23,6.33624230371059,nan,6.33624230371059
