epoch,mAP,train_loss
0,10.548171043395996,8.30879795777171
1,12.750341415405273,4.3576244371815696
2,15.28753662109375,4.116992780032906
3,18.270963668823242,3.9458801181692804
4,20.036367416381836,4.111093098489859
5,23.061267852783203,3.8586502060137278
6,24.481063842773438,3.8000737295652667
7,26.645263671875,3.7864871268523355
8,19.525537490844727,4.041238750658529
9,23.18094825744629,3.8558365806780395
10,23.48568344116211,3.7789493741487172
11,25.402732849121094,3.7670739778719446
12,9.576598167419434,5.611725153170136
13,9.096224784851074,4.326182759184585
14,8.996681213378906,4.326318975247833
15,9.038745880126953,4.326415754870365
16,11.963839530944824,4.380947998448425
17,13.248167991638184,4.170088540629332
18,14.334551811218262,4.1201603731356204
19,14.579208374023438,4.096049396113342
20,9.460987091064453,4.97056546198695
21,9.356988906860352,4.325136084305608
22,9.373625755310059,4.320201130164303
23,9.667010307312012,4.3126727932377875
24,9.398340225219727,5.112630673207735
25,9.146329879760742,4.322521480761072
26,9.575894355773926,4.312822389100728
27,9.728619575500488,4.306904177665714
28,12.74753475189209,4.401102408860861
29,15.140490531921387,4.109708784003008
30,16.659034729003906,4.094764909744266
31,16.476375579833984,4.046556360847071
32,9.72796630859375,6.604734813037679
33,9.559099197387695,4.4564710702394175
34,9.6278715133667,4.316307196115192
35,10.051534652709961,4.304547790226184
36,9.721948623657227,7.940742052981725
37,9.960345268249512,7.8489983327765245
38,10.07652759552002,7.775222011365383
39,10.323164939880371,7.754488591645897
