epoch,objective_loss,entropy_loss,overall_loss
0,7.4252319134457005,nan,7.4252319134457005
1,6.4189561521503276,nan,6.4189561521503276
2,5.894337533225475,nan,5.894337533225475
3,5.6859098488176345,nan,5.6859098488176345
4,5.907964615754679,nan,5.907964615754679
5,4.8852569855434815,nan,4.8852569855434815
6,4.478559185081804,nan,4.478559185081804
7,4.216658743334485,nan,4.216658743334485
8,5.743324461117599,nan,5.743324461117599
9,4.73428591540162,nan,4.73428591540162
10,4.3976574615693425,nan,4.3976574615693425
11,4.045666600616882,nan,4.045666600616882
12,5.825160735090015,nan,5.825160735090015
13,4.798492780873473,nan,4.798492780873473
14,4.406631694713109,nan,4.406631694713109
15,4.159209258119826,nan,4.159209258119826
16,5.959067200271174,nan,5.959067200271174
17,4.67330206951625,nan,4.67330206951625
18,4.366616672193499,nan,4.366616672193499
19,4.198918987327896,nan,4.198918987327896
20,5.939922843180911,nan,5.939922843180911
21,4.786802681399061,nan,4.786802681399061
22,4.549289790677353,nan,4.549289790677353
23,4.134365017984956,nan,4.134365017984956
24,5.9719547956762185,nan,5.9719547956762185
25,4.719799535375247,nan,4.719799535375247
26,4.417182516044295,nan,4.417182516044295
27,4.320460544505591,nan,4.320460544505591
28,5.8857717413297825,nan,5.8857717413297825
29,4.835590073760128,nan,4.835590073760128
30,4.488246289777085,nan,4.488246289777085
31,4.081554073682973,nan,4.081554073682973
32,5.823292967299341,nan,5.823292967299341
33,4.824090168509686,nan,4.824090168509686
34,4.488552765107492,nan,4.488552765107492
35,4.100460196884585,nan,4.100460196884585
36,6.081700163827817,nan,6.081700163827817
37,4.819775561211814,nan,4.819775561211814
38,4.474128944773071,nan,4.474128944773071
39,4.171334955054269,nan,4.171334955054269
40,6.498696471603825,nan,6.498696471603825
41,4.867846495668652,nan,4.867846495668652
42,4.560621520163308,nan,4.560621520163308
43,4.19538112761269,nan,4.19538112761269
